year_month,product_id,product_category,product_price,present_user_cnt,present_total_qty
2016-03,GGOEGAAB010514,Apparel,27.18,0,0
2016-03,GGOEGAAB010514,Apparel,50.97,0,0
2016-03,GGOEGAAB010514,Apparel,424.75,2,186
2016-03,GGOEGAAH034014,Apparel,18.99,0,0
2016-03,GGOEGAAH034014,Apparel,37.98,1,2
2016-03,GGOEGAAH034014,Apparel,15.19,0,0
2016-03,GGOEGAAJ032316,Apparel,15.19,2,9
2016-03,GGOEGAAJ032316,Apparel,37.98,0,0
2016-03,GGOEGAAJ073414,Apparel,18.99,0,0
2016-03,GGOEGAAJ073414,Apparel,15.19,2,6
2016-03,GGOEGAAJ073414,Apparel,455.76,1,30
2016-03,GGOEGAAJ080615,Apparel,15.99,14,17
2016-03,GGOEGAAJ080615,Apparel,19.99,0,0
2016-03,GGOEGAAJ080615,Apparel,99.95,2,6
2016-03,GGOEGAAJ080616,Apparel,15.99,1,7
2016-03,GGOEGAAJ080616,Apparel,31.98,1,4
2016-03,GGOEGAAJ080616,Apparel,99.95,2,5
2016-03,GGOEGAAJ080616,Apparel,19.99,0,0
2016-03,GGOEGAAL010614,Apparel,16.99,9,10
2016-03,GGOEGAAL010614,Apparel,13.59,2,12
2016-03,GGOEGAAL010614,Apparel,33.98,2,3
2016-03,GGOEGAAL010615,Apparel,13.59,0,0
2016-03,GGOEGAAL010615,Apparel,16.99,1,10
2016-03,GGOEGAAL010615,Apparel,33.98,0,0
2016-03,GGOEGAAL010615,Apparel,27.18,1,1
2016-03,GGOEGAAL010615,Apparel,50.97,1,14
2016-03,GGOEGAAL059015,Apparel,17.59,7,9
2016-03,GGOEGAAL059015,Apparel,21.99,4,4
2016-03,GGOEGAAQ010413,Apparel,16.99,12,16
2016-03,GGOEGAAQ010413,Apparel,254.85,0,0
2016-03,GGOEGAAQ010413,Apparel,271.84,1,17
2016-03,GGOEGAAQ010413,Apparel,135.9,1,13
2016-03,GGOEGAAQ010413,Apparel,13.59,5,5
2016-03,GGOEGAAQ010413,Apparel,27.18,4,4
2016-03,GGOEGAAQ010414,Apparel,16.99,12,28
2016-03,GGOEGAAQ010414,Apparel,33.98,0,0
2016-03,GGOEGAAQ010414,Apparel,67.95,3,26
2016-03,GGOEGAAQ010414,Apparel,13.59,0,0
2016-03,GGOEGAAQ010414,Apparel,135.9,2,13
2016-03,GGOEGAAR010714,Apparel,16.99,5,8
2016-03,GGOEGAAR010714,Apparel,13.59,0,0
2016-03,GGOEGAAR010714,Apparel,81.54,1,1
2016-03,GGOEGAAR010714,Apparel,95.13,2,8
2016-03,GGOEGADB056616,Apparel,92.99,1,1
2016-03,GGOEGADB056616,Apparel,846.17,0,0
2016-03,GGOEGADB056616,Apparel,52.07,6,6
2016-03,GGOEGADB056616,Apparel,65.09,3,4
2016-03,GGOEGADB056715,Apparel,79.19,0,0
2016-03,GGOEGADB057316,Apparel,59.99,2,2
2016-03,GGOEGADB059614,Apparel,59.99,2,8
2016-03,GGOEGADB059614,Apparel,74.99,3,5
2016-03,GGOEGADJ056814,Apparel,87.99,0,0
2016-03,GGOEGADJ056814,Apparel,76.99,4,16
2016-03,GGOEGADJ056814,Apparel,1.539,1,25
2016-03,GGOEGADJ056814,Apparel,2.078,1,17
2016-03,GGOEGADJ056814,Apparel,61.59,5,7
2016-03,GGOEGAEA030414,Apparel,15.99,0,0
2016-03,GGOEGAEA030415,Apparel,15.99,1,2
2016-03,GGOEGAEJ031313,Apparel,31.99,2,6
2016-03,GGOEGAEQ027913,Apparel,16.99,13,21
2016-03,GGOEGAEQ027913,Apparel,611.64,1,31
2016-03,GGOEGAEQ027913,Apparel,67.95,0,0
2016-03,GGOEGAEQ027913,Apparel,13.59,0,0
2016-03,GGOEGAEQ027913,Apparel,33.98,0,0
2016-03,GGOEGAEQ027915,Apparel,16.99,5,6
2016-03,GGOEGAEQ027915,Apparel,611.64,1,29
2016-03,GGOEGAEQ027915,Apparel,13.59,7,7
2016-03,GGOEGAEQ027915,Apparel,108.72,1,13
2016-03,GGOEGAEQ027916,Apparel,16.99,0,0
2016-03,GGOEGAEQ027916,Apparel,33.98,2,2
2016-03,GGOEGAEQ027916,Apparel,13.59,3,4
2016-03,GGOEGAEQ027916,Apparel,679.6,2,233
2016-03,GGOEGAER029715,Apparel,15.19,1,1
2016-03,GGOEGAER033216,Apparel,24.99,0,0
2016-03,GGOEGAFB035813,Apparel,55.99,0,0
2016-03,GGOEGAFB035813,Apparel,44.79,0,0
2016-03,GGOEGAFB035814,Apparel,44.79,7,13
2016-03,GGOEGAFB035814,Apparel,111.98,2,3
2016-03,GGOEGAFB035814,Apparel,55.99,3,7
2016-03,GGOEGAFB035814,Apparel,89.58,1,4
2016-03,GGOEGAFB035814,Apparel,134.37,1,10
2016-03,GGOEGAFB035815,Apparel,44.79,9,10
2016-03,GGOEGAFB035815,Apparel,167.97,0,0
2016-03,GGOEGAFB035815,Apparel,55.99,6,9
2016-03,GGOEGAFB035815,Apparel,134.37,1,10
2016-03,GGOEGALB034115,Apparel,18.99,0,0
2016-03,GGOEGALB059913,Apparel,17.59,2,2
2016-03,GGOEGALJ036415,Apparel,23.99,0,0
2016-03,GGOEGALJ060113,Apparel,17.59,1,1
2016-03,GGOEGALJ060113,Apparel,52.77,2,4
2016-03,GGOEGALJ073317,Apparel,18.99,1,1
2016-03,GGOEGALJ073317,Apparel,37.98,1,1
2016-03,GGOEGALJ073317,Apparel,474.75,0,0
2016-03,GGOEGALP036314,Apparel,19.19,2,8
2016-03,GGOEGALP036315,Apparel,19.19,4,6
2016-03,GGOEGALQ034214,Apparel,15.19,0,0
2016-03,GGOEGALQ034214,Apparel,18.99,0,0
2016-03,GGOEGALQ034214,Apparel,56.97,1,4
2016-03,GGOEGAPB057614,Apparel,172.78,1,1
2016-03,GGOEGAPB058215,Apparel,59.99,2,3
2016-03,GGOEGAPB058216,Apparel,74.99,1,3
2016-03,GGOEGAQB036014,Apparel,44.79,10,12
2016-03,GGOEGAQB036014,Apparel,55.99,0,0
2016-03,GGOEGAQB036015,Apparel,55.99,0,0
2016-03,GGOEGAQB036015,Apparel,44.79,1,7
2016-03,GGOEGAWC062848,Apparel,30.39,5,7
2016-03,GGOEGAWC062848,Apparel,37.99,3,4
2016-03,GGOEGAWC062850,Apparel,30.39,0,0
2016-03,GGOEGAWN062748,Apparel,60.78,1,3
2016-03,GGOEGAWN062748,Apparel,30.39,0,0
2016-03,GGOEGAWN062748,Apparel,37.99,1,5
2016-03,GGOEGAWN062750,Apparel,30.39,6,6
2016-03,GGOEGAWN062750,Apparel,37.99,4,4
2016-03,GGOEGAWR061048,Apparel,23.99,1,2
2016-03,GGOEGAWR061048,Apparel,71.97,1,5
2016-03,GGOEGAWR061048,Apparel,19.19,0,0
2016-03,GGOEGAXL065928,Apparel,19.19,1,4
2016-03,GGOEGAXL065928,Apparel,431.82,1,16
2016-03,GGOEGAXQ067128,Apparel,13.59,1,3
2016-03,GGOEGAXQ067128,Apparel,16.99,0,0
2016-03,GGOEGAYH067925,Apparel,15.19,0,0
2016-03,GGOEGAYH067926,Apparel,15.19,2,5
2016-03,GGOEGAYH068425,Apparel,15.19,1,2
2016-03,GGOEGBCR024399,Bags,13.99,6,6
2016-03,GGOEGBCR024399,Bags,27.98,3,4
2016-03,GGOEGBCR024399,Bags,44.76,0,0
2016-03,GGOEGBCR024399,Bags,78.33,4,8
2016-03,GGOEGBCR024399,Bags,167.85,2,15
2016-03,GGOEGBCR024399,Bags,55.95,1,2
2016-03,GGOEGBCR024399,Bags,335.7,1,102
2016-03,GGOEGBCR024399,Bags,11.19,0,0
2016-03,GGOEGBCR024399,Bags,69.95,1,7
2016-03,GGOEGBJC019999,Bags,3.99,2,5
2016-03,GGOEGBJC019999,Bags,4.99,7,7
2016-03,GGOEGBJC019999,Bags,14.97,3,10
2016-03,GGOEGBJC019999,Bags,79.8,2,22
2016-03,GGOEGBJC019999,Bags,9.98,5,15
2016-03,GGOEGBJC019999,Bags,91.77,1,19
2016-03,GGOEGBJC019999,Bags,23.94,1,6
2016-03,GGOEGBJC019999,Bags,31.92,1,13
2016-03,GGOEGBJC019999,Bags,84.83,1,15
2016-03,GGOEGBJC019999,Bags,39.9,2,31
2016-03,GGOEGBJC019999,Bags,24.95,1,6
2016-03,GGOEGBJC019999,Bags,19.96,3,7
2016-03,GGOEGBJC019999,Bags,124.75,1,25
2016-03,GGOEGBJC019999,Bags,7.98,1,1
2016-03,GGOEGBJC019999,Bags,399.2,1,166
2016-03,GGOEGBJC019999,Bags,11.97,3,3
2016-03,GGOEGBJC019999,Bags,19.95,0,0
2016-03,GGOEGBJL013999,Bags,25.58,0,0
2016-03,GGOEGBJL013999,Bags,38.37,0,0
2016-03,GGOEGBJL013999,Bags,12.79,8,11
2016-03,GGOEGBJL013999,Bags,15.99,6,8
2016-03,GGOEGBJL013999,Bags,51.16,1,16
2016-03,GGOEGBJL013999,Bags,127.9,0,0
2016-03,GGOEGBJL013999,Bags,31.98,0,0
2016-03,GGOEGBJL013999,Bags,191.85,0,0
2016-03,GGOEGBJL013999,Bags,479.7,1,53
2016-03,GGOEGBJL013999,Bags,63.95,3,17
2016-03,GGOEGBJL013999,Bags,204.64,1,14
2016-03,GGOEGBJL013999,Bags,47.97,1,5
2016-03,GGOEGBMJ013399,Bags,7.98,4,4
2016-03,GGOEGBMJ013399,Bags,9.98,1,3
2016-03,GGOEGBMJ013399,Bags,24.95,0,0
2016-03,GGOEGBMJ013399,Bags,15.96,0,0
2016-03,GGOEGBMJ013399,Bags,59.85,1,20
2016-03,GGOEGBMJ013399,Bags,14.97,0,0
2016-03,GGOEGBMJ013399,Bags,51.87,1,15
2016-03,GGOEGBMJ013399,Bags,74.85,1,19
2016-03,GGOEGBMJ013399,Bags,4.99,0,0
2016-03,GGOEGBMJ013399,Bags,19.95,0,0
2016-03,GGOEGBMJ013399,Bags,159.68,4,120
2016-03,GGOEGBMJ013399,Bags,23.94,2,12
2016-03,GGOEGBMJ013399,Bags,39.9,3,34
2016-03,GGOEGBMJ013399,Bags,99.8,3,42
2016-03,GGOEGBMJ013399,Bags,174.65,0,0
2016-03,GGOEGBMJ013399,Bags,99.75,3,88
2016-03,GGOEGBMJ013399,Bags,11.97,0,0
2016-03,GGOEGBMJ013399,Bags,139.65,1,108
2016-03,GGOEGBMJ013399,Bags,31.92,2,19
2016-03,GGOEGBMJ013399,Bags,47.88,0,0
2016-03,GGOEGBMJ013399,Bags,159.6,0,0
2016-03,GGOEGBMJ013399,Bags,127.68,0,0
2016-03,GGOEGBMJ013399,Bags,3.99,5,7
2016-03,GGOEGBMJ013399,Bags,623.75,0,0
2016-03,GGOEGBMJ013399,Bags,499.0,0,0
2016-03,GGOEGBMJ013399,Bags,79.8,1,47
2016-03,GGOEGBRJ037299,Bags,199.98,0,0
2016-03,GGOEGBRJ037299,Bags,99.99,14,16
2016-03,GGOEGBRJ037299,Bags,79.99,10,12
2016-03,GGOEGBRJ037399,Bags,55.99,5,8
2016-03,GGOEGBRJ037399,Bags,69.99,16,24
2016-03,GGOEGBRJ037399,Bags,111.98,0,0
2016-03,GGOEGBRJ037399,Bags,167.97,0,0
2016-03,GGOEGBRJ037399,Bags,139.98,1,30
2016-03,GGOEGBRJ037399,Bags,727.87,3,27
2016-03,GGOEGCBC074299,Electronics,4.99,0,0
2016-03,GGOEGCBC074299,Electronics,14.97,0,0
2016-03,GGOEGCBC074299,Electronics,74.85,1,12
2016-03,GGOEGCBC074299,Electronics,49.9,1,8
2016-03,GGOEGCBC074299,Electronics,499.0,1,91
2016-03,GGOEGCBC074299,Electronics,9.98,2,5
2016-03,GGOEGCBQ016499,Housewares,25.0,1,9
2016-03,GGOEGCBQ016499,Housewares,2.5,3,3
2016-03,GGOEGCBQ016499,Housewares,62.5,1,36
2016-03,GGOEGCBQ016499,Housewares,50.0,4,45
2016-03,GGOEGCBQ016499,Housewares,10.0,1,6
2016-03,GGOEGCBQ016499,Housewares,2.0,1,3
2016-03,GGOEGCBQ016499,Housewares,37.5,3,18
2016-03,GGOEGCBQ016499,Housewares,60.0,3,30
2016-03,GGOEGCBQ016499,Housewares,70.0,0,0
2016-03,GGOEGCBQ016499,Housewares,75.0,2,29
2016-03,GGOEGCBQ016499,Housewares,16.0,1,5
2016-03,GGOEGCBQ016499,Housewares,87.5,2,35
2016-03,GGOEGCBQ016499,Housewares,5.0,1,2
2016-03,GGOEGCBQ016499,Housewares,20.0,0,0
2016-03,GGOEGCKQ013199,Drinkware,99.5,1,141
2016-03,GGOEGCKQ013199,Drinkware,9.95,0,0
2016-03,GGOEGCKQ013199,Drinkware,1.99,0,0
2016-03,GGOEGCKQ013199,Drinkware,5.97,2,19
2016-03,GGOEGCKQ013199,Drinkware,79.6,0,0
2016-03,GGOEGCKQ013199,Drinkware,7.95,1,9
2016-03,GGOEGCKQ013199,Drinkware,69.65,1,34
2016-03,GGOEGCKQ013199,Drinkware,15.9,5,45
2016-03,GGOEGCKQ013199,Drinkware,199.0,0,0
2016-03,GGOEGDHC018299,Drinkware,7.17,1,2
2016-03,GGOEGDHC018299,Drinkware,29.9,6,25
2016-03,GGOEGDHC018299,Drinkware,59.8,5,66
2016-03,GGOEGDHC018299,Drinkware,598.0,1,207
2016-03,GGOEGDHC018299,Drinkware,11.95,4,45
2016-03,GGOEGDHC018299,Drinkware,179.25,0,0
2016-03,GGOEGDHC018299,Drinkware,2.99,0,0
2016-03,GGOEGDHC018299,Drinkware,119.5,3,87
2016-03,GGOEGDHC018299,Drinkware,149.5,1,160
2016-03,GGOEGDHC018299,Drinkware,2.39,2,8
2016-03,GGOEGDHC018299,Drinkware,8.97,1,15
2016-03,GGOEGDHC018299,Drinkware,95.68,4,163
2016-03,GGOEGDHC018299,Drinkware,14.34,1,4
2016-03,GGOEGDHC018299,Drinkware,23.9,3,20
2016-03,GGOEGDHC018299,Drinkware,119.6,1,50
2016-03,GGOEGDHC018299,Drinkware,71.7,0,0
2016-03,GGOEGDHC018299,Drinkware,9.56,1,5
2016-03,GGOEGDHC018299,Drinkware,74.75,1,26
2016-03,GGOEGDHC018299,Drinkware,4.78,1,8
2016-03,GGOEGDHC018299,Drinkware,38.87,0,0
2016-03,GGOEGDHC018299,Drinkware,239.0,2,99
2016-03,GGOEGDHC018299,Drinkware,14.95,0,0
2016-03,GGOEGDHC018299,Drinkware,23.92,1,11
2016-03,GGOEGDHC018299,Drinkware,191.2,0,0
2016-03,GGOEGDHC018299,Drinkware,11.96,3,3
2016-03,GGOEGDHC018299,Drinkware,35.88,0,0
2016-03,GGOEGDHC018299,Drinkware,83.65,1,55
2016-03,GGOEGDHC018299,Drinkware,47.8,0,0
2016-03,GGOEGDHC074099,Drinkware,30.38,2,11
2016-03,GGOEGDHC074099,Drinkware,56.97,1,3
2016-03,GGOEGDHC074099,Drinkware,18.99,8,24
2016-03,GGOEGDHC074099,Drinkware,15.19,18,21
2016-03,GGOEGDHC074099,Drinkware,60.76,4,10
2016-03,GGOEGDHC074099,Drinkware,182.28,3,15
2016-03,GGOEGDHC074099,Drinkware,151.9,0,0
2016-03,GGOEGDHC074099,Drinkware,75.95,2,9
2016-03,GGOEGDHC074099,Drinkware,91.14,2,3
2016-03,GGOEGDHC074099,Drinkware,273.42,1,12
2016-03,GGOEGDHC074099,Drinkware,303.8,0,0
2016-03,GGOEGDHC074099,Drinkware,949.5,0,0
2016-03,GGOEGDHC074099,Drinkware,474.75,1,31
2016-03,GGOEGDHC082299,Drinkware,11.19,1,5
2016-03,GGOEGDHC082299,Drinkware,44.76,2,5
2016-03,GGOEGDHC082299,Drinkware,335.7,1,66
2016-03,GGOEGDHC082299,Drinkware,27.98,1,2
2016-03,GGOEGDHC082299,Drinkware,33.57,2,10
2016-03,GGOEGDHC082299,Drinkware,13.99,0,0
2016-03,GGOEGDHC082299,Drinkware,22.38,1,2
2016-03,GGOEGDHC082299,Drinkware,349.75,1,25
2016-03,GGOEGDHG082499,Drinkware,11.19,4,9
2016-03,GGOEGDHG082499,Drinkware,13.99,0,0
2016-03,GGOEGDHG082499,Drinkware,209.85,2,13
2016-03,GGOEGDHG082499,Drinkware,55.95,1,3
2016-03,GGOEGDHG082499,Drinkware,145.47,0,0
2016-03,GGOEGDHG082499,Drinkware,1.119,4,94
2016-03,GGOEGDHG082499,Drinkware,33.57,0,0
2016-03,GGOEGDHG082499,Drinkware,89.52,1,8
2016-03,GGOEGDHG082499,Drinkware,27.98,0,0
2016-03,GGOEGDHG082499,Drinkware,134.28,4,13
2016-03,GGOEGDHG082499,Drinkware,22.38,0,0
2016-03,GGOEGDHG082499,Drinkware,67.14,0,0
2016-03,GGOEGDHG082499,Drinkware,97.93,0,0
2016-03,GGOEGDHJ082599,Drinkware,24.99,3,14
2016-03,GGOEGDHJ082599,Drinkware,1.299,0,0
2016-03,GGOEGDHJ082599,Drinkware,99.95,2,4
2016-03,GGOEGDHJ082599,Drinkware,19.99,3,6
2016-03,GGOEGDHJ082599,Drinkware,499.75,2,56
2016-03,GGOEGDHQ015399,Drinkware,19.99,12,34
2016-03,GGOEGDHQ015399,Drinkware,59.97,1,11
2016-03,GGOEGDHQ015399,Drinkware,24.99,15,15
2016-03,GGOEGDHQ015399,Drinkware,399.8,1,18
2016-03,GGOEGDHQ015399,Drinkware,299.85,1,57
2016-03,GGOEGDHQ015399,Drinkware,79.96,1,3
2016-03,GGOEGDHQ015399,Drinkware,199.9,2,40
2016-03,GGOEGDHQ015399,Drinkware,39.98,1,8
2016-03,GGOEGDHQ015399,Drinkware,99.95,0,0
2016-03,GGOEGDHQ015399,Drinkware,149.94,0,0
2016-03,GGOEGDHR018499,Drinkware,29.9,1,21
2016-03,GGOEGDHR018499,Drinkware,11.95,4,51
2016-03,GGOEGDHR018499,Drinkware,179.25,2,226
2016-03,GGOEGDHR018499,Drinkware,2.39,0,0
2016-03,GGOEGDHR018499,Drinkware,11.96,1,14
2016-03,GGOEGDHR018499,Drinkware,5.98,5,10
2016-03,GGOEGDHR018499,Drinkware,8.97,3,15
2016-03,GGOEGDHR018499,Drinkware,2.99,2,2
2016-03,GGOEGDHR018499,Drinkware,9.56,2,6
2016-03,GGOEGDHR018499,Drinkware,4.78,0,0
2016-03,GGOEGDHR018499,Drinkware,32.89,2,20
2016-03,GGOEGDHR018499,Drinkware,14.95,0,0
2016-03,GGOEGDHR018499,Drinkware,23.92,0,0
2016-03,GGOEGDHR018499,Drinkware,83.65,1,32
2016-03,GGOEGDHR018499,Drinkware,44.85,2,36
2016-03,GGOEGDHR018499,Drinkware,95.68,0,0
2016-03,GGOEGDHR018499,Drinkware,47.8,2,28
2016-03,GGOEGDHR018499,Drinkware,59.8,1,14
2016-03,GGOEGDHR018499,Drinkware,74.75,0,0
2016-03,GGOEGDWC020199,Drinkware,7.19,16,36
2016-03,GGOEGDWC020199,Drinkware,35.96,1,4
2016-03,GGOEGDWC020199,Drinkware,8.99,26,33
2016-03,GGOEGDWC020199,Drinkware,44.95,3,14
2016-03,GGOEGDWC020199,Drinkware,89.9,0,0
2016-03,GGOEGDWC020199,Drinkware,71.9,3,40
2016-03,GGOEGDWC020199,Drinkware,116.87,1,13
2016-03,GGOEGDWC020199,Drinkware,21.57,4,10
2016-03,GGOEGDWC020199,Drinkware,93.47,0,0
2016-03,GGOEGDWC020199,Drinkware,258.84,0,0
2016-03,GGOEGDWC020199,Drinkware,17.98,3,4
2016-03,GGOEGDWC020199,Drinkware,100.66,2,61
2016-03,GGOEGDWC020199,Drinkware,28.76,0,0
2016-03,GGOEGDWC020199,Drinkware,404.55,1,94
2016-03,GGOEGDWC020199,Drinkware,57.52,1,8
2016-03,GGOEGDWC020199,Drinkware,26.97,2,6
2016-03,GGOEGDWC020199,Drinkware,215.7,0,0
2016-03,GGOEGDWC020199,Drinkware,143.8,0,0
2016-03,GGOEGEHQ072499,Electronics,114.95,3,6
2016-03,GGOEGEHQ072499,Electronics,275.85,1,22
2016-03,GGOEGEHQ072499,Electronics,367.8,2,24
2016-03,GGOEGEHQ072499,Electronics,73.56,1,13
2016-03,GGOEGEHQ072499,Electronics,22.99,0,0
2016-03,GGOEGESB015199,Electronics,59.99,0,0
2016-03,GGOEGESB015199,Electronics,119.98,2,14
2016-03,GGOEGETR014599,Electronics,169.9,3,60
2016-03,GGOEGETR014599,Electronics,84.95,0,0
2016-03,GGOEGETR014599,Electronics,67.96,1,2
2016-03,GGOEGETR014599,Electronics,254.85,0,0
2016-03,GGOEGETR014599,Electronics,40.77,2,10
2016-03,GGOEGETR014599,Electronics,33.98,1,8
2016-03,GGOEGETR014599,Electronics,407.7,2,98
2016-03,GGOEGETR014599,Electronics,176.67,1,40
2016-03,GGOEGETR014599,Electronics,54.36,0,0
2016-03,GGOEGETR014599,Electronics,13.59,2,3
2016-03,GGOEGFKQ020399,Office,1.59,0,0
2016-03,GGOEGFKQ020399,Office,1.99,59,90
2016-03,GGOEGFKQ020399,Office,7.96,1,17
2016-03,GGOEGFKQ020399,Office,9.54,3,24
2016-03,GGOEGFKQ020399,Office,39.8,0,0
2016-03,GGOEGFKQ020399,Office,15.9,2,38
2016-03,GGOEGFKQ020399,Office,3.98,9,13
2016-03,GGOEGFKQ020399,Office,3.18,0,0
2016-03,GGOEGFKQ020399,Office,7.95,4,19
2016-03,GGOEGFKQ020399,Office,159.0,1,201
2016-03,GGOEGFKQ020399,Office,19.9,1,19
2016-03,GGOEGFKQ020399,Office,49.75,0,0
2016-03,GGOEGFKQ020399,Office,95.4,1,124
2016-03,GGOEGFKQ020399,Office,47.7,1,47
2016-03,GGOEGFKQ020399,Office,4.77,2,7
2016-03,GGOEGFKQ020399,Office,31.8,1,21
2016-03,GGOEGFKQ020399,Office,63.6,1,84
2016-03,GGOEGFKQ020399,Office,39.75,2,50
2016-03,GGOEGFKQ020399,Office,47.76,0,0
2016-03,GGOEGFKQ020399,Office,99.5,1,53
2016-03,GGOEGFKQ020399,Office,5.97,0,0
2016-03,GGOEGFKQ020799,Office,4.78,0,0
2016-03,GGOEGFKQ020799,Office,7.17,0,0
2016-03,GGOEGFKQ020799,Office,2.39,4,10
2016-03,GGOEGFKQ020799,Office,26.29,0,0
2016-03,GGOEGFKQ020799,Office,2.99,11,13
2016-03,GGOEGFKQ020799,Office,23.9,2,6
2016-03,GGOEGFKQ020799,Office,8.97,2,5
2016-03,GGOEGFKQ020799,Office,35.85,0,0
2016-03,GGOEGFSR022099,Lifestyle,3.98,2,6
2016-03,GGOEGFSR022099,Lifestyle,99.5,2,47
2016-03,GGOEGFSR022099,Lifestyle,1.99,1,13
2016-03,GGOEGFSR022099,Lifestyle,1.59,6,6
2016-03,GGOEGFSR022099,Lifestyle,39.8,1,38
2016-03,GGOEGFSR022099,Lifestyle,5.97,1,4
2016-03,GGOEGFSR022099,Lifestyle,9.95,1,15
2016-03,GGOEGFSR022099,Lifestyle,12.72,1,13
2016-03,GGOEGFSR022099,Lifestyle,19.08,0,0
2016-03,GGOEGFSR022099,Lifestyle,7.95,1,7
2016-03,GGOEGFSR022099,Lifestyle,3.18,0,0
2016-03,GGOEGFSR022099,Lifestyle,49.75,0,0
2016-03,GGOEGFSR022099,Lifestyle,55.65,0,0
2016-03,GGOEGFSR022099,Lifestyle,11.13,1,25
2016-03,GGOEGFSR022099,Lifestyle,11.94,0,0
2016-03,GGOEGFSR022099,Lifestyle,19.9,1,7
2016-03,GGOEGFSR022099,Lifestyle,4.77,1,5
2016-03,GGOEGFSR022099,Lifestyle,79.6,4,40
2016-03,GGOEGFSR022099,Lifestyle,6.36,0,0
2016-03,GGOEGFYQ016599,Drinkware,7.96,2,11
2016-03,GGOEGFYQ016599,Drinkware,15.9,1,29
2016-03,GGOEGFYQ016599,Drinkware,1.59,0,0
2016-03,GGOEGFYQ016599,Drinkware,7.95,7,14
2016-03,GGOEGFYQ016599,Drinkware,19.9,1,30
