year_month,product_id,product_category,product_price,present_user_cnt,present_total_qty
2016-04-01,GGOEYFKQ020699,Office,1.99,23,977
2016-04-01,GGOEYFKQ020699,Office,1.59,15,105
2016-04-01,GGOEYHPB072210,Headgear,10.99,17,162
2016-04-01,GGOEYHPB072210,Headgear,8.79,3,174
2016-04-01,GGOEAAXJ066255,Apparel,13.59,1,2
2016-04-01,GGOEAAXN066355,Apparel,13.59,0,0
2016-04-01,GGOEAAXN066355,Apparel,16.99,1,22
2016-04-01,GGOEADHH055999,Drinkware,2.39,5,23
2016-04-01,GGOEADHH055999,Drinkware,2.99,3,42
2016-04-01,GGOEAFKQ020599,Office,2.39,0,0
2016-04-01,GGOEAFKQ020599,Office,2.99,11,103
2016-04-01,GGOEAHPJ074410,Headgear,10.99,0,0
2016-04-01,GGOEAHPJ074410,Headgear,8.79,1,353
2016-04-01,GGOEGAAB010516,Apparel,16.99,2,2
2016-04-01,GGOEGAAB010516,Apparel,13.59,2,12
2016-04-01,GGOEGAAC035015,Apparel,15.99,0,0
2016-04-01,GGOEGAAJ032314,Apparel,15.19,0,0
2016-04-01,GGOEGAAJ032314,Apparel,18.99,0,0
2016-04-01,GGOEGAAL010616,Apparel,13.59,0,0
2016-04-01,GGOEGAAL010616,Apparel,16.99,1,1
2016-04-01,GGOEGAAR010716,Apparel,16.99,6,15
2016-04-01,GGOEGAAR010716,Apparel,13.59,2,3
2016-04-01,GGOEGADB059216,Apparel,39.19,3,4
2016-04-01,GGOEGAEB027815,Apparel,16.99,3,4
2016-04-01,GGOEGAEB027815,Apparel,13.59,0,0
2016-04-01,GGOEGAER033215,Apparel,19.99,0,0
2016-04-01,GGOEGALJ036415,Apparel,19.19,2,2
2016-04-01,GGOEGALJ057915,Apparel,43.99,0,0
2016-04-01,GGOEGALL060017,Apparel,21.99,1,1
2016-04-01,GGOEGALL060017,Apparel,15.39,0,0
2016-04-01,GGOEGALL074615,Apparel,16.99,1,2
2016-04-01,GGOEGALL074615,Apparel,9.51,1,6
2016-04-01,GGOEGALL074615,Apparel,11.89,0,0
2016-04-01,GGOEGALP036315,Apparel,19.19,0,0
2016-04-01,GGOEGALP036315,Apparel,23.99,1,3
2016-04-01,GGOEGAPB057815,Apparel,67.19,3,4
2016-04-01,GGOEGARJ058413,Apparel,79.19,1,2
2016-04-01,GGOEGATB060215,Apparel,36.39,0,0
2016-04-01,GGOEGATC060315,Apparel,36.39,0,0
2016-04-01,GGOEGAWR061048,Apparel,19.19,4,4
2016-04-01,GGOEGAXJ065555,Apparel,13.59,0,0
2016-04-01,GGOEGAXJ065555,Apparel,11.89,1,1
2016-04-01,GGOEGAXJ065555,Apparel,9.51,0,0
2016-04-01,GGOEGAXT065455,Apparel,13.59,0,0
2016-04-01,GGOEGBCR024399,Bags,13.99,8,15
2016-04-01,GGOEGBCR024399,Bags,11.19,2,6
2016-04-01,GGOEGBJL013999,Bags,12.79,18,70
2016-04-01,GGOEGBJL013999,Bags,15.99,0,0
2016-04-01,GGOEGBJR018199,Bags,3.5,5,122
2016-04-01,GGOEGBJR018199,Bags,2.8,6,262
2016-04-01,GGOEGBRB013899,Bags,99.99,0,0
2016-04-01,GGOEGBRB013899,Bags,79.99,0,0
2016-04-01,GGOEGDHC082299,Drinkware,13.99,1,7
2016-04-01,GGOEGDHC082299,Drinkware,11.19,10,63
2016-04-01,GGOEGDHQ014899,Drinkware,24.99,6,211
2016-04-01,GGOEGDHQ014899,Drinkware,19.99,12,32
2016-04-01,GGOEGDHR082199,Drinkware,13.99,4,4
2016-04-01,GGOEGDHR082199,Drinkware,11.19,7,108
2016-04-01,GGOEGDWC020199,Drinkware,8.99,1,28
2016-04-01,GGOEGDWC020199,Drinkware,7.19,0,0
2016-04-01,GGOEGDWR015799,Drinkware,10.39,17,29
2016-04-01,GGOEGDWR015799,Drinkware,12.99,9,161
2016-04-01,GGOEGOAB016099,Office,14.39,0,0
2016-04-01,GGOEGOAB016099,Office,17.99,4,13
2016-04-01,GGOEGOAB016099,Office,10.07,8,62
2016-04-01,GGOEGOAB016099,Office,12.59,0,0
2016-04-01,GGOEGOAB022499,Office,31.99,1,1
2016-04-01,GGOEGOAB022499,Office,27.99,2,2
2016-04-01,GGOEGOAC016199,Office,8.99,0,0
2016-04-01,GGOEGOAR013599,Office,4.4,1,19
2016-04-01,GGOEGOAR013599,Office,5.5,1,3
2016-04-01,GGOEGOCB078299,Notebooks & Journals,32.99,0,0
2016-04-01,GGOEGOCB078299,Notebooks & Journals,23.09,0,0
2016-04-01,GGOEGOCB078299,Notebooks & Journals,18.47,2,73
2016-04-01,GGOEGOCC077999,Office,7.99,5,289
2016-04-01,GGOEGOCC077999,Office,9.99,6,388
2016-04-01,GGOEGOLC013299,Office,4.79,13,454
2016-04-01,GGOEGOLC013299,Office,5.99,3,10
2016-04-01,GGOEGOLC014299,Notebooks & Journals,4.79,10,190
2016-04-01,GGOEGOLC014299,Notebooks & Journals,5.99,5,43
2016-04-01,GGOEYDHJ019399,Drinkware,7.99,6,6
2016-04-01,GGOEYDHJ019399,Drinkware,6.39,3,32
2016-04-01,GGOEYOLR018699,Notebooks & Journals,6.99,7,161
2016-04-01,GGOEYOLR018699,Notebooks & Journals,5.59,1,58
2016-04-01,GGOEAAAP081214,Apparel,11.19,3,3
2016-04-01,GGOEAAAP081214,Apparel,13.99,0,0
2016-04-01,GGOEAAEH035217,Apparel,16.79,0,0
2016-04-01,GGOEAAWC061648,Apparel,19.19,2,4
2016-04-01,GGOEAAWC061648,Apparel,16.79,2,4
2016-04-01,GGOEADWQ015699,Drinkware,12.99,9,36
2016-04-01,GGOEADWQ015699,Drinkware,10.39,0,0
2016-04-01,GGOEAKDH019899,Lifestyle,3.19,21,137
2016-04-01,GGOEAKDH019899,Lifestyle,3.99,18,133
2016-04-01,GGOEGAAJ032615,Apparel,15.19,4,8
2016-04-01,GGOEGAAJ032615,Apparel,18.99,2,2
2016-04-01,GGOEGAAJ032616,Apparel,15.19,0,0
2016-04-01,GGOEGAAJ032616,Apparel,18.99,0,0
2016-04-01,GGOEGAAJ073014,Apparel,12.31,1,6
2016-04-01,GGOEGAAJ073014,Apparel,15.39,0,0
2016-04-01,GGOEGAAL010614,Apparel,13.59,8,13
2016-04-01,GGOEGAAL010614,Apparel,16.99,2,3
2016-04-01,GGOEGADB056913,Apparel,67.19,0,0
2016-04-01,GGOEGADJ059714,Apparel,41.99,2,14
2016-04-01,GGOEGADJ059714,Apparel,52.49,2,2
2016-04-01,GGOEGAEB031514,Apparel,16.23,0,0
2016-04-01,GGOEGAEB031515,Apparel,17.49,0,0
2016-04-01,GGOEGAEB031515,Apparel,16.23,0,0
2016-04-01,GGOEGAEC029116,Apparel,18.99,2,3
2016-04-01,GGOEGAEJ031315,Apparel,39.99,3,7
2016-04-01,GGOEGAEJ031315,Apparel,31.99,3,10
2016-04-01,GGOEGAEJ033315,Apparel,19.59,2,2
2016-04-01,GGOEGAEJ033315,Apparel,24.49,0,0
2016-04-01,GGOEGAEQ027914,Apparel,13.59,0,0
2016-04-01,GGOEGAEQ027914,Apparel,16.99,4,12
2016-04-01,GGOEGAFJ036213,Apparel,41.59,1,1
2016-04-01,GGOEGAFJ036213,Apparel,51.99,0,0
2016-04-01,GGOEGAWC062849,Apparel,30.39,2,3
2016-04-01,GGOEGAWH061349,Apparel,19.19,2,2
2016-04-01,GGOEGAYB068024,Apparel,19.99,0,0
2016-04-01,GGOEGAYB068025,Apparel,19.99,1,2
2016-04-01,GGOEGAYH068425,Apparel,10.63,2,2
2016-04-01,GGOEGAYT068525,Apparel,10.63,4,4
2016-04-01,GGOEGAYT068525,Apparel,13.29,0,0
2016-04-01,GGOEGBMB073599,Bags,17.59,19,19
2016-04-01,GGOEGBMC073699,Bags,17.59,0,0
2016-04-01,GGOEGBMJ013399,Bags,4.99,13,346
2016-04-01,GGOEGBMJ013399,Bags,3.99,4,28
2016-04-01,GGOEGCBB074199,Electronics,6.99,2,13
2016-04-01,GGOEGCBB074199,Electronics,5.59,11,11
2016-04-01,GGOEGCBC074299,Electronics,4.99,1,37
2016-04-01,GGOEGCBC074299,Electronics,3.99,2,8
2016-04-01,GGOEGCBQ016499,Housewares,2.5,2,24
2016-04-01,GGOEGCBQ016499,Housewares,2.0,6,22
2016-04-01,GGOEGCKQ013199,Drinkware,1.99,5,66
2016-04-01,GGOEGCKQ013199,Drinkware,1.59,6,46
2016-04-01,GGOEGCVB072399,Lifestyle,34.99,2,2
2016-04-01,GGOEGCVB072399,Lifestyle,27.99,0,0
2016-04-01,GGOEGDHQ015399,Drinkware,19.99,12,42
2016-04-01,GGOEGDHQ015399,Drinkware,24.99,2,5
2016-04-01,GGOEGEHQ071199,Headgear,58.99,2,2
2016-04-01,GGOEGEHQ072499,Electronics,22.99,0,0
2016-04-01,GGOEGESB015199,Electronics,59.99,0,0
2016-04-01,GGOEGESC014099,Electronics,4.99,0,0
2016-04-01,GGOEGESC014099,Electronics,3.99,4,12
2016-04-01,GGOEGEVJ023999,Electronics,63.99,0,0
2016-04-01,GGOEGEVJ023999,Electronics,55.99,0,0
2016-04-01,GGOEGEVJ023999,Electronics,44.79,1,90
2016-04-01,GGOEGFAQ016699,Drinkware,3.5,1,8
2016-04-01,GGOEGFAQ016699,Drinkware,2.8,3,5
2016-04-01,GGOEGFQB013799,Lifestyle,8.99,5,9
2016-04-01,GGOEGFQB013799,Lifestyle,7.19,5,9
2016-04-01,GGOEGFYQ016599,Drinkware,1.99,7,232
2016-04-01,GGOEGFYQ016599,Drinkware,1.59,7,77
2016-04-01,GGOEGHPJ080310,Headgear,18.99,3,6
2016-04-01,GGOEGHPJ080310,Headgear,15.19,0,0
2016-04-01,GGOEGHPL003315,Headgear,15.39,0,0
2016-04-01,GGOEGHPL003315,Headgear,12.31,0,0
2016-04-01,GGOEGOAA017099,Office,3.99,11,43
2016-04-01,GGOEGOAA017099,Office,3.19,3,48
2016-04-01,GGOEGOAB015899,Office,1.5,4,10
2016-04-01,GGOEGOAB015899,Office,1.2,1,15
2016-04-01,GGOEGOAQ015999,Office,3.5,12,35
2016-04-01,GGOEGOAQ015999,Office,2.8,3,131
2016-04-01,GGOEGOAQ020099,Office,2.39,4,209
2016-04-01,GGOEGOAQ020099,Office,2.99,7,245
2016-04-01,GGOEGOAR013099,Office,5.5,6,79
2016-04-01,GGOEGOAR013099,Office,4.4,2,39
2016-04-01,GGOEGOAR021899,Office,1.0,24,97
2016-04-01,GGOEGOAR021899,Office,1.25,12,389
2016-04-01,GGOEGOAR021999,Office,1.5,5,160
2016-04-01,GGOEGOAR021999,Office,1.2,2,41
2016-04-01,GGOEGOCB017499,Notebooks & Journals,8.79,6,211
2016-04-01,GGOEGOCB017499,Notebooks & Journals,10.99,2,654
2016-04-01,GGOEGOCC017599,Notebooks & Journals,3.99,12,147
2016-04-01,GGOEGOCC017599,Notebooks & Journals,3.19,6,210
2016-04-01,GGOEGOCC077299,Notebooks & Journals,15.99,0,0
2016-04-01,GGOEGOCC077299,Notebooks & Journals,13.99,1,3
2016-04-01,GGOEGOCC077299,Notebooks & Journals,11.19,0,0
2016-04-01,GGOEGOCR017899,Notebooks & Journals,3.99,7,141
2016-04-01,GGOEGOCR017899,Notebooks & Journals,3.19,9,108
2016-04-01,GGOEGOCT019199,Notebooks & Journals,7.99,7,143
2016-04-01,GGOEGOCT019199,Notebooks & Journals,9.99,4,431
2016-04-01,GGOEGODR017799,Electronics,1.5,4,71
2016-04-01,GGOEGODR017799,Electronics,1.2,10,188
2016-04-01,GGOEGOFH020299,Office,1.99,8,187
2016-04-01,GGOEGOFH020299,Office,1.59,7,225
2016-04-01,GGOEGOGA016299,Office,2.79,3,33
2016-04-01,GGOEGOGA016299,Office,3.49,6,15
2016-04-01,GGOEGOXQ016399,Office,1.99,13,43
2016-04-01,GGOEGOXQ016399,Office,1.59,2,14
2016-04-01,GGOEGPJC019099,Lifestyle,1.5,3,43
2016-04-01,GGOEGPJC019099,Lifestyle,1.2,3,4
2016-04-01,GGOEGPJC203399,Accessories,4.99,7,7
2016-04-01,GGOEGPJC203399,Accessories,3.99,3,7
2016-04-01,GGOEWAEA083899,Apparel,7.19,2,10
2016-04-01,GGOEWAEA083899,Apparel,8.99,0,0
2016-04-01,GGOEYAAJ032516,Apparel,18.99,0,0
2016-04-01,GGOEYAEA030514,Apparel,11.19,0,0
2016-04-01,GGOEYAEA030514,Apparel,15.99,4,8
2016-04-01,GGOEYAWJ061453,Apparel,19.19,2,6
2016-04-01,GGOEYAWJ061453,Apparel,23.99,0,0
2016-04-01,GGOEYAYR068625,Apparel,15.19,1,2
2016-04-01,GGOEYAYR068625,Apparel,18.99,2,9
2016-04-01,GGOEYOCR077799,Notebooks & Journals,11.99,2,60
2016-04-01,GGOEYOCR077799,Notebooks & Journals,14.99,1,207
2016-04-01,GGOEYOCR078099,Office,5.59,6,72
2016-04-01,GGOEYOCR078099,Office,6.99,6,17
2016-04-01,GGOEAAYJ068856,Apparel,18.99,15,15
2016-04-01,GGOEAAYJ068856,Apparel,15.19,0,0
2016-04-01,GGOEADHH082399,Drinkware,7.83,0,0
2016-04-01,GGOEADHH082399,Drinkware,9.79,0,0
2016-04-01,GGOEAFKQ020499,Office,1.59,8,96
2016-04-01,GGOEAFKQ020499,Office,1.99,5,7
2016-04-01,GGOEGAAB010515,Apparel,16.99,0,0
2016-04-01,GGOEGAAB010515,Apparel,13.59,7,14
2016-04-01,GGOEGAAJ032315,Apparel,15.19,4,6
2016-04-01,GGOEGAAJ032315,Apparel,18.99,0,0
2016-04-01,GGOEGAAJ073015,Apparel,15.39,0,0
2016-04-01,GGOEGAAJ073015,Apparel,12.31,2,8
2016-04-01,GGOEGAAJ073413,Apparel,18.99,0,0
2016-04-01,GGOEGAAJ080714,Apparel,13.99,0,0
2016-04-01,GGOEGAAJ080714,Apparel,11.19,0,0
2016-04-01,GGOEGAAL010613,Apparel,16.99,2,2
2016-04-01,GGOEGAAL010613,Apparel,13.59,2,2
2016-04-01,GGOEGAAL010615,Apparel,13.59,4,9
2016-04-01,GGOEGAAL010615,Apparel,16.99,0,0
2016-04-01,GGOEGAAL059014,Apparel,17.59,0,0
2016-04-01,GGOEGAAL059014,Apparel,21.99,0,0
2016-04-01,GGOEGAAQ010416,Apparel,16.99,3,3
2016-04-01,GGOEGAAQ010416,Apparel,13.59,5,21
2016-04-01,GGOEGADC059513,Apparel,52.49,0,0
2016-04-01,GGOEGADJ056814,Apparel,61.59,0,0
2016-04-01,GGOEGADJ056814,Apparel,76.99,0,0
2016-04-01,GGOEGAEB027814,Apparel,13.59,3,3
2016-04-01,GGOEGAEB027814,Apparel,16.99,0,0
2016-04-01,GGOEGALL060014,Apparel,12.31,0,0
2016-04-01,GGOEGALL060014,Apparel,15.39,1,19
2016-04-01,GGOEGAQB036016,Apparel,44.79,0,0
2016-04-01,GGOEGAQB036016,Apparel,55.99,1,1
2016-04-01,GGOEGAXC065228,Apparel,13.59,0,0
2016-04-01,GGOEGAXC065229,Apparel,13.59,4,5
2016-04-01,GGOEGAXQ067155,Apparel,13.59,4,5
2016-04-01,GGOEGAYL068156,Apparel,21.99,0,0
2016-04-01,GGOEGAYQ068926,Apparel,24.64,0,0
2016-04-01,GGOEGAYQ068926,Apparel,30.79,0,0
2016-04-01,GGOEGBRD079699,Bags,99.99,4,5
2016-04-01,GGOEGBRD079699,Bags,79.99,0,0
2016-04-01,GGOEGBRJ037299,Bags,99.99,4,7
2016-04-01,GGOEGBRJ037299,Bags,79.99,0,0
2016-04-01,GGOEGFKA022299,Office,1.2,15,227
2016-04-01,GGOEGFKA022299,Office,1.5,7,32
2016-04-01,GGOEGFKQ020799,Office,2.39,17,48
2016-04-01,GGOEGFKQ020799,Office,2.99,14,31
2016-04-01,GGOEGFSR022099,Lifestyle,1.59,6,299
2016-04-01,GGOEGFSR022099,Lifestyle,1.99,25,137
2016-04-01,GGOEGHGR019499,Lifestyle,3.5,9,41
2016-04-01,GGOEGHGR019499,Lifestyle,2.8,17,125
2016-04-01,GGOEGKAA019299,Office,1.59,10,135
2016-04-01,GGOEGKAA019299,Office,1.99,3,23
2016-04-01,GGOEGOAB012999,Office,4.19,0,0
2016-04-01,GGOEGOAB012999,Office,3.35,4,369
2016-04-01,GGOEGOAC021799,Office,0.79,2,348
2016-04-01,GGOEGOAC021799,Office,0.99,5,67
2016-04-01,GGOEGOAQ012899,Office,2.0,6,140
2016-04-01,GGOEGOAQ012899,Office,2.5,2,41
2016-04-01,GGOEYAXR066129,Apparel,13.59,0,0
2016-04-01,GGOEYAXR066129,Apparel,16.99,1,1
2016-04-01,GGOEYDHJ056099,Drinkware,3.99,2,77
2016-04-01,GGOEYDHJ056099,Drinkware,4.99,3,4
2016-04-01,GGOEYOLR080599,Office,4.47,11,225
2016-04-01,GGOEYOLR080599,Office,5.59,0,0
2016-04-01,GGOEAAAC080913,Apparel,15.99,0,0
2016-04-01,GGOEAAAH083315,Apparel,19.99,2,2
2016-04-01,GGOEAAAJ031916,Apparel,13.29,0,0
2016-04-01,GGOEAAAJ034515,Apparel,13.29,1,2
2016-04-01,GGOEAAAL081115,Apparel,13.99,0,0
2016-04-01,GGOEAAAL081115,Apparel,11.19,1,3
2016-04-01,GGOEAAAQ032015,Apparel,11.89,0,0
2016-04-01,GGOEAAEJ030913,Apparel,16.79,2,4
2016-04-01,GGOEAAEJ030916,Apparel,16.79,0,0
2016-04-01,GGOEAAXC066455,Apparel,13.59,0,0
2016-04-01,GGOEGAAB010514,Apparel,16.99,6,8
2016-04-01,GGOEGAAB010514,Apparel,13.59,8,14
2016-04-01,GGOEGAAB033815,Apparel,15.19,2,2
2016-04-01,GGOEGAAB033815,Apparel,18.99,3,3
2016-04-01,GGOEGAAB033817,Apparel,18.99,4,5
2016-04-01,GGOEGAAB033817,Apparel,15.19,2,4
2016-04-01,GGOEGAAC032115,Apparel,15.19,3,5
2016-04-01,GGOEGAAC032115,Apparel,18.99,3,5
2016-04-01,GGOEGAAC035017,Apparel,19.99,1,3
2016-04-01,GGOEGAAJ032613,Apparel,15.19,3,5
2016-04-01,GGOEGAAJ032613,Apparel,18.99,0,0
2016-04-01,GGOEGAAJ032715,Apparel,13.99,0,0
2016-04-01,GGOEGAAJ032715,Apparel,11.19,4,7
2016-04-01,GGOEGAAJ032813,Apparel,11.19,2,8
2016-04-01,GGOEGAAJ032814,Apparel,11.19,4,8
2016-04-01,GGOEGAAJ032814,Apparel,13.99,2,3
2016-04-01,GGOEGAAJ032815,Apparel,11.19,6,15
2016-04-01,GGOEGAAJ032815,Apparel,13.99,0,0
2016-04-01,GGOEGAAJ032816,Apparel,11.19,1,11
2016-04-01,GGOEGAAJ032816,Apparel,13.99,2,6
2016-04-01,GGOEGAAJ032817,Apparel,13.99,1,2
2016-04-01,GGOEGAAJ073416,Apparel,15.19,0,0
2016-04-01,GGOEGAAJ073417,Apparel,15.19,0,0
2016-04-01,GGOEGAAJ073417,Apparel,18.99,1,5
2016-04-01,GGOEGAAJ080613,Apparel,15.99,2,2
2016-04-01,GGOEGAAJ080613,Apparel,19.99,0,0
2016-04-01,GGOEGAAL010617,Apparel,16.99,1,3
2016-04-01,GGOEGAAL010617,Apparel,13.59,0,0
2016-04-01,GGOEGAAQ010414,Apparel,16.99,2,5
2016-04-01,GGOEGAAQ010414,Apparel,13.59,6,7
2016-04-01,GGOEGAAQ033917,Apparel,13.29,2,2
2016-04-01,GGOEGAAQ033918,Apparel,13.29,2,2
2016-04-01,GGOEGAAQ033918,Apparel,10.63,0,0
2016-04-01,GGOEGACB023699,Lifestyle,12.99,1,3
2016-04-01,GGOEGADB056713,Apparel,79.19,1,1
2016-04-01,GGOEGADB056915,Apparel,67.19,2,2
2016-04-01,GGOEGADB056918,Apparel,67.19,0,0
2016-04-01,GGOEGADB057314,Apparel,59.99,0,0
2016-04-01,GGOEGADC059314,Apparel,39.19,0,0
2016-04-01,GGOEGADJ056813,Apparel,61.59,2,4
2016-04-01,GGOEGADJ056813,Apparel,76.99,0,0
2016-04-01,GGOEGADJ059813,Apparel,55.43,0,0
2016-04-01,GGOEGAEA030414,Apparel,15.99,0,0
2016-04-01,GGOEGAEA030414,Apparel,19.99,3,8
2016-04-01,GGOEGAEJ031316,Apparel,31.99,0,0
2016-04-01,GGOEGAEJ031317,Apparel,39.99,0,0
2016-04-01,GGOEGAER033217,Apparel,13.99,2,2
2016-04-01,GGOEGAER033217,Apparel,17.49,0,0
2016-04-01,GGOEGAER035517,Apparel,14.69,0,0
2016-04-01,GGOEGAHB057417,Apparel,62.99,0,0
2016-04-01,GGOEGALB034117,Apparel,10.63,1,2
2016-04-01,GGOEGALB034117,Apparel,13.29,0,0
2016-04-01,GGOEGALH036714,Apparel,11.19,0,0
2016-04-01,GGOEGALP034317,Apparel,10.63,0,0
2016-04-01,GGOEGALQ034217,Apparel,15.19,0,0
2016-04-01,GGOEGALQ034217,Apparel,18.99,0,0
2016-04-01,GGOEGAPB057816,Apparel,67.19,1,3
2016-04-01,GGOEGATB060213,Apparel,36.39,2,4
2016-04-01,GGOEGATB060214,Apparel,36.39,1,6
2016-04-01,GGOEGATB060216,Apparel,36.39,0,0
2016-04-01,GGOEGATB060416,Apparel,59.99,0,0
2016-04-01,GGOEGAXC065630,Apparel,37.99,1,1
2016-04-01,GGOEGAXC065630,Apparel,30.39,0,0
2016-04-01,GGOEGAXH065330,Apparel,11.89,0,0
2016-04-01,GGOEGAXL065930,Apparel,19.19,1,1
2016-04-01,GGOEGAYB068056,Apparel,24.99,1,2
2016-04-01,GGOEGAYB068056,Apparel,19.99,0,0
2016-04-01,GGOEGAYH068424,Apparel,10.63,6,6
2016-04-01,GGOEGAYH068456,Apparel,13.29,0,0
2016-04-01,GGOEGAYH068456,Apparel,10.63,0,0
2016-04-01,GGOEGAYL068126,Apparel,21.99,0,0
2016-04-01,GGOEGBRJ037399,Bags,55.99,4,18
2016-04-01,GGOEGBRJ037399,Bags,69.99,0,0
2016-04-01,GGOEGETB023799,Electronics,55.99,0,0
2016-04-01,GGOEGETB023799,Electronics,44.79,0,0
2016-04-01,GGOEGEVB070499,Electronics,49.99,0,0
2016-04-01,GGOEGEVB070499,Electronics,39.99,0,0
2016-04-01,GGOEGHPA003010,Headgear,24.99,0,0
2016-04-01,GGOEGHPA003010,Headgear,19.99,0,0
2016-04-01,GGOEGHPB080410,Headgear,15.19,0,0
2016-04-01,GGOEGHPB080410,Headgear,18.99,1,1
2016-04-01,GGOEGHPJ080110,Headgear,15.19,2,5
2016-04-01,GGOEGHPJ080110,Headgear,18.99,3,511
2016-04-01,GGOEGOAA017199,Office,3.99,2,9
2016-04-01,GGOEGOAA017199,Office,4.99,9,48
2016-04-01,GGOEGOAQ018099,Office,3.99,8,326
2016-04-01,GGOEGOAQ018099,Office,3.19,9,99
2016-04-01,GGOEGOBC078699,Accessories,8.99,9,113
2016-04-01,GGOEGOBC078699,Fun,7.19,0,0
2016-04-01,GGOEGOBG023599,Office,2.99,7,461
2016-04-01,GGOEGOBG023599,Office,2.39,5,23
2016-04-01,GGOEGOCD078199,Notebooks & Journals,18.47,8,88
2016-04-01,GGOEGOCD078199,Notebooks & Journals,23.09,0,0
2016-04-01,GGOEGOCL077699,Notebooks & Journals,11.99,6,69
2016-04-01,GGOEGOCL077699,Notebooks & Journals,14.99,46,506
2016-04-01,GGOEYAAJ032513,Apparel,18.99,1,1
2016-04-01,GGOEYAAJ032513,Apparel,15.19,1,2
2016-04-01,GGOEYAAQ031714,Apparel,16.99,2,2
2016-04-01,GGOEYAAQ031714,Apparel,13.59,2,3
2016-04-01,GGOEYAEJ029513,Apparel,10.63,2,3
2016-04-01,GGOEYAEJ029514,Apparel,10.63,2,7
2016-04-01,GGOEYAEJ029514,Apparel,13.29,0,0
2016-04-01,GGOEYAEJ029515,Apparel,10.63,1,8
2016-04-01,GGOEYAQB073213,Apparel,31.35,0,0
2016-04-01,GGOEYAQB073213,Apparel,39.19,0,0
2016-04-01,GGOEYAQB073214,Apparel,31.35,5,13
2016-04-01,GGOEYAQB073215,Apparel,31.35,3,10
2016-04-01,GGOEYOBR078599,Fun,8.99,1,47
2016-04-01,GGOEAAAB034813,Apparel,15.99,0,0
2016-04-01,GGOEAAAB081014,Apparel,19.99,0,0
2016-04-01,GGOEAAAH083314,Apparel,19.99,0,0
2016-04-01,GGOEAAAJ034514,Apparel,13.29,0,0
2016-04-01,GGOEAHPA004110,Headgear,17.49,3,19
2016-04-01,GGOEAHPA004110,Headgear,13.99,0,0
2016-04-01,GGOEAHPB076115,Headgear,21.99,0,0
2016-04-01,GGOEGAAJ032317,Apparel,18.99,0,0
2016-04-01,GGOEGAAJ032317,Apparel,15.19,1,1
2016-04-01,GGOEGAAL059013,Apparel,17.59,1,1
2016-04-01,GGOEGAAQ010415,Apparel,13.59,7,22
2016-04-01,GGOEGAAQ010415,Apparel,16.99,4,11
2016-04-01,GGOEGAAQ010417,Apparel,13.59,2,3
2016-04-01,GGOEGAAQ010417,Apparel,16.99,0,0
2016-04-01,GGOEGAEC033113,Apparel,19.99,0,0
